voice_id	measured_lufs	gain_db_to_target	volume_linear_to_target	eq	length_scale_base	pitch_semitones	dur_s	words	measured_wpm	median_f0_hz	f0_p10_hz	f0_p90_hz	voiced_ratio	sex_guess	sex_confidence	newSpeed	newVol
362	-16.6	-3.4	0.68	off	1.08	0	20.93	68	194.91	141.35	108.04	216.18	0.74	male	0.27	0.76	1.33
363	-17.9	-2.1	0.79	off	1	0	26.3	68	155.15	154.2	123.18	490	0.74	male	0.02	0.60	1.15
364	-17.7	-2.3	0.77	off	1.1	0	18.69	68	218.27	140.45	119.84	173.62	0.74	male	0.36	0.85	1.17
365	-14.7	-5.3	0.54	off	1.07	0	21.14	68	192.98	168.32	132.99	378.88	0.75	ambiguous	0.4	0.75	1.66
366	-15.7	-4.3	0.61	off	1.1	0	20.06	68	203.37	183.75	159.78	408.33	0.78	ambiguous	0.4	0.79	1.48
367	-15.8	-4.2	0.62	off	1.1	0	19.57	68	208.44	137.38	108.62	229.69	0.8	male	0.35	0.81	1.46
368	-16.6	-3.4	0.68	off	1.06	0	21.46	68	190.16	145.55	117.91	246.67	0.77	male	0.19	0.74	1.33
369	-16.4	-3.6	0.66	off	1.1	0	19.81	68	205.99	119.19	93.43	367.5	0.77	male	0.72	0.80	1.36
370	-15.5	-4.5	0.6	off	1.09	0	20.89	68	195.34	208.02	173.62	259.41	0.81	female	0.58	0.76	1.51
371	-15	-5	0.56	off	1.1	0	18.01	68	226.58	114.84	88.91	459.38	0.77	male	0.8	0.88	1.6
372	-15.3	-4.7	0.58	off	1.1	0	19.64	68	207.7	218.32	191.74	329.1	0.76	female	0.83	0.81	1.55
373	-15.9	-4.1	0.62	off	1	0	22.86	68	178.48	195.13	162.13	334.09	0.78	female	0.2	0.69	1.44
374	-16.1	-3.9	0.64	off	1.1	0	19.14	68	213.11	117.29	95.37	374.18	0.77	male	0.75	0.83	1.41
375	-14.7	-5.3	0.54	off	1.08	0	21.07	68	193.62	114.55	94.64	450	0.81	male	0.8	0.75	1.66
376	-15.1	-4.9	0.57	off	1.1	0	20.53	68	198.77	186.86	160.95	269.57	0.77	female	0.05	0.77	1.58
377	-16.2	-3.8	0.65	off	1.1	0	20.29	68	201.04	222.73	182.23	286.36	0.72	female	0.94	0.78	1.39
378	-14.9	-5.1	0.56	off	1.05	0	21.51	68	189.65	234.57	196.88	330.12	0.75	female	1	0.74	1.62
379	-17.4	-2.6	0.74	off	1.02	0	22.19	68	183.89	168.32	139.56	329.1	0.73	ambiguous	0.4	0.71	1.21
380	-16.2	-3.8	0.65	off	1.1	0	15.51	68	263.04	92.26	81.67	490	0.71	male	0.8	1.02	1.39
381	-15.5	-4.5	0.6	off	1.07	0	21.12	68	193.2	218.32	177.82	267.61	0.79	female	0.83	0.75	1.51
382	-14.7	-5.3	0.54	off	1.08	0	21	68	194.26	188.46	156.38	239.67	0.76	female	0.09	0.75	1.66
383	-17	-3	0.71	off	1	0	22.59	68	180.59	177.82	146.03	469.15	0.74	ambiguous	0.4	0.70	1.27
384	-16.1	-3.9	0.64	off	1.03	0	21.98	68	185.64	195.13	162.13	441	0.8	female	0.2	0.72	1.41
385	-16.8	-3.2	0.69	off	1.1	0	19.84	68	205.63	110.8	91.88	351.2	0.76	male	0.8	0.80	1.3
386	-15.9	-4.1	0.62	off	1.1	0	20.03	68	203.72	135.28	98.88	469.15	0.77	male	0.39	0.79	1.44
387	-15.6	-4.4	0.6	off	1.09	0	20.7	68	197.1	169.62	127.46	229.69	0.79	ambiguous	0.4	0.77	1.49
388	-18.3	-1.7	0.82	off	1.1	0	18.69	68	218.27	115.45	97.14	219.2	0.76	male	0.79	0.85	1.09
389	-15.8	-4.2	0.62	off	1.05	0	21.66	68	188.33	200.45	162.13	279.11	0.76	female	0.39	0.73	1.46
390	-15.1	-4.9	0.57	off	1	0	25.57	68	159.59	155.28	123.18	195.13	0.79	ambiguous	0.5	0.62	1.58
391	-16.3	-3.7	0.65	off	1.1	0	17.82	68	228.94	156.38	122.98	363.28	0.81	ambiguous	0.4	0.89	1.38
392	-17	-3	0.71	off	1.1	0	18.55	68	219.91	128.2	105.5	404.62	0.78	male	0.54	0.85	1.27
393	-15.9	-4.1	0.62	off	1.1	0	18.82	68	216.79	130.47	98.44	469.15	0.8	male	0.49	0.84	1.44
394	-15.1	-4.9	0.57	off	1.1	0	16.67	68	244.72	136.96	114.84	183.75	0.78	male	0.45	0.95	1.58
395	-16.3	-3.7	0.65	off	1.1	0	18.46	68	221.02	114.25	91.12	432.35	0.78	male	0.8	0.86	1.38
396	-14.5	-5.5	0.53	off	1.07	0	21.13	68	193.09	229.69	195.13	272.22	0.76	female	1	0.75	1.7
397	-14.6	-5.4	0.54	off	1	0	24.18	68	168.71	159.21	128.2	537.8	0.86	ambiguous	0.4	0.66	1.68
398	-16.7	-3.3	0.68	off	1.1	0	19.9	68	205.03	128.2	101.61	176.4	0.74	male	0.67	0.80	1.32
399	-16.6	-3.4	0.68	off	1.1	0	18.04	68	226.14	102.56	81.97	321.24	0.72	male	0.8	0.88	1.33
400	-17.8	-2.2	0.78	off	1.1	0	19.54	68	208.81	94.23	82.58	469.15	0.69	male	0.8	0.81	1.16
401	-17.1	-2.9	0.72	off	1.1	0	18.6	68	219.36	126	94.64	172.27	0.75	male	0.58	0.85	1.26
402	-16.1	-3.9	0.64	off	1.1	0	17.95	68	227.31	124.58	91.49	441	0.72	male	0.61	0.88	1.41
403	-16.2	-3.8	0.65	off	1.04	0	21.83	68	186.93	176.4	153.13	469.15	0.75	ambiguous	0.4	0.73	1.39
404	-15.7	-4.3	0.61	off	1.05	0	21.57	68	189.14	133.64	99.32	450	0.77	male	0.43	0.73	1.48
405	-15.6	-4.4	0.6	off	1.09	0	20.86	68	195.56	123.18	91.49	432.35	0.77	male	0.64	0.76	1.49
406	-16.3	-3.7	0.65	off	1.1	0	17.66	68	231.05	126.72	103.52	424.87	0.78	male	0.57	0.90	1.38
407	-15.8	-4.2	0.62	off	1.01	0	22.47	68	181.61	140.45	109.16	315	0.71	male	0.29	0.71	1.46
408	-14.4	-5.6	0.52	off	1.1	0	20.1	68	203.02	229.69	195.13	490	0.81	female	0.8	0.79	1.71
409	-16.4	-3.6	0.66	off	1.1	0	18.41	68	221.58	99.77	83.52	408.33	0.7	male	0.8	0.86	1.36
410	-17.9	-2.1	0.79	off	1.1	0	18.61	68	219.23	107.04	86.47	141.35	0.75	male	1	0.85	1.15
411	-16.8	-3.2	0.69	off	1	0	23.03	68	177.13	175	144.12	255.22	0.76	ambiguous	0.5	0.69	1.3
412	-16.2	-3.8	0.65	off	1.1	0	20.17	68	202.32	177.82	146.03	256.4	0.76	ambiguous	0.5	0.79	1.39
413	-16.2	-3.8	0.65	off	1	0	28.44	68	143.44	104.5	86.47	459.38	0.75	male	0.8	0.56	1.39
414	-16.2	-3.8	0.65	off	1.05	0	21.54	68	189.45	120.49	93.43	459.38	0.75	male	0.69	0.74	1.39
415	-16.6	-3.4	0.68	off	1.08	0	21	68	194.26	127.46	96.71	416.04	0.79	male	0.55	0.75	1.33
416	-16.5	-3.5	0.67	off	1.1	0	18.78	68	217.2	130.47	96.71	250.57	0.75	male	0.49	0.84	1.35
417	-15.9	-4.1	0.62	off	1.02	0	22.28	68	183.13	158.63	117.91	289.03	0.74	ambiguous	0.4	0.71	1.44
418	-19	-1	0.89	off	1.1	0	18.31	68	222.84	105.5	83.52	394.69	0.71	male	0.8	0.87	1.01
419	-15.4	-4.6	0.59	off	1	0	24.95	68	163.53	176.4	140.63	245	0.78	ambiguous	0.5	0.64	1.53
420	-15.5	-4.5	0.6	off	1.1	0	19.13	68	213.24	206.07	168.32	297.18	0.79	female	0.53	0.83	1.51
421	-15.2	-4.8	0.58	off	1.06	0	21.36	68	190.99	225	177.82	286.36	0.77	female	1	0.74	1.56
422	-17.2	-2.8	0.72	off	1.1	0	18.54	68	220.05	172.27	145.07	227.32	0.77	ambiguous	0.5	0.85	1.24
423	-17.6	-2.4	0.76	off	1.1	0	19.12	68	213.37	130.47	110.25	450	0.77	male	0.49	0.83	1.19
424	-16.1	-3.9	0.64	off	1.04	0	21.77	68	187.43	193.42	164.55	278.07	0.75	female	0.21	0.73	1.41
425	-15.1	-4.9	0.57	off	1.1	0	19.78	68	206.23	135.28	117.29	408.33	0.79	male	0.39	0.80	1.58
426	-18.2	-1.8	0.81	off	1.1	0	18.29	68	223.13	98.44	83.21	441	0.7	male	0.8	0.87	1.11
427	-16	-4	0.63	off	1.1	0	19.32	68	211.19	123.88	96.71	459.38	0.76	male	0.62	0.82	1.43
428	-15.8	-4.2	0.62	off	1.1	0	20.5	68	198.99	107.82	86.13	490	0.74	male	0.8	0.77	1.46
429	-16.9	-3.1	0.7	off	1.1	0	16.18	68	252.1	114.25	90.74	494.45	0.82	male	0.8	0.98	1.29
430	-16.3	-3.7	0.65	off	1.1	0	18.72	68	218	170.93	138.68	289	0.76	ambiguous	0.4	0.85	1.38
431	-16.7	-3.3	0.68	off	1.05	0	21.61	68	188.83	109.43	86.13	525	0.8	male	0.8	0.73	1.32
432	-16.8	-3.2	0.69	off	1.08	0	20.92	68	195.02	117.91	96.2	469.15	0.73	male	0.74	0.76	1.3
433	-16	-4	0.63	off	1.1	0	20.56	68	198.43	176.4	148.99	344.53	0.79	ambiguous	0.4	0.77	1.43
434	-17.7	-2.3	0.77	off	1.06	0	21.35	68	191.09	190.09	167.05	262.5	0.77	female	0.13	0.74	1.17
435	-16.1	-3.9	0.64	off	1.1	0	18.46	68	221.02	104.01	86.81	410.64	0.74	male	0.8	0.86	1.41
436	-15	-5	0.56	off	1.1	0	17.98	68	226.87	152.07	110.25	200.45	0.77	male	0.06	0.88	1.6
437	-15.4	-4.6	0.59	off	1.1	0	16.65	68	245.06	128.95	109.16	450	0.76	male	0.52	0.95	1.53
438	-17	-3	0.71	off	1.1	0	20.4	68	200.01	97.57	83.84	459.38	0.74	male	0.8	0.78	1.27
439	-15.4	-4.6	0.59	off	1.1	0	18.63	68	218.95	234.57	200.45	441	0.78	female	0.8	0.85	1.53
440	-16	-4	0.63	off	1.1	0	19.54	68	208.81	183.75	157.5	253.45	0.73	ambiguous	0.5	0.81	1.43
441	-16.5	-3.5	0.67	off	1.1	0	20.33	68	200.7	151.03	111.76	253.22	0.76	male	0.08	0.78	1.35
442	-16.5	-3.5	0.67	off	1.1	0	20.65	68	197.54	137.81	106.01	450	0.71	male	0.34	0.77	1.35
443	-14.8	-5.2	0.55	off	1	0	24.11	68	169.2	222.73	183.75	275.63	0.77	female	0.94	0.66	1.64
444	-15.8	-4.2	0.62	off	1	0	23.46	68	173.89	222.73	177.82	324.26	0.74	female	0.75	0.68	1.46
445	-16.9	-3.1	0.7	off	1.1	0	17.96	68	227.16	122.5	100.64	501.14	0.81	male	0.65	0.88	1.29
446	-15.2	-4.8	0.58	off	1.1	0	19.05	68	214.15	210	177.82	268.9	0.78	female	0.63	0.83	1.56
447	-15.7	-4.3	0.61	off	1.1	0	18.08	68	225.7	222.73	186.86	279.11	0.79	female	0.94	0.88	1.48
448	-16.9	-3.1	0.7	off	1.1	0	15.52	68	262.84	212.02	175	403.88	0.77	female	0.54	1.02	1.29
449	-15.9	-4.1	0.62	off	1	0	22.77	68	179.21	245	188.46	294	0.76	female	1	0.70	1.44
450	-14	-6	0.5	off	1.1	0	19.48	68	209.43	220.5	183.75	272.22	0.76	female	0.89	0.81	1.8
451	-15	-5	0.56	off	1.1	0	17.95	68	227.31	191.74	164.55	253.45	0.75	female	0.17	0.88	1.6
452	-17	-3	0.71	off	1.1	0	17.84	68	228.64	100.68	84.39	490	0.7	male	0.8	0.89	1.27
453	-14.7	-5.3	0.54	off	1.1	0	20.48	68	199.22	242.31	196.88	324.75	0.81	female	1	0.77	1.66
454	-17.4	-2.6	0.74	off	1.1	0	17.48	68	233.35	124.58	101.61	520.12	0.75	male	0.61	0.91	1.21
455	-14.7	-5.3	0.54	off	1.1	0	18.99	68	214.81	220.5	179.27	310.56	0.79	female	0.89	0.83	1.66
456	-15.5	-4.5	0.6	off	1.1	0	19.84	68	205.63	139.56	105.5	214.08	0.77	male	0.31	0.80	1.51
457	-17.3	-2.7	0.73	off	1	0	23.39	68	174.4	172.27	146.03	214.08	0.73	ambiguous	0.5	0.68	1.23
458	-14.4	-5.6	0.52	off	1.1	0	17.83	68	228.79	188.46	162.13	469.15	0.85	female	0.07	0.89	1.71
459	-16.8	-3.2	0.69	off	1.1	0	18.59	68	219.5	117.91	92.26	525	0.81	male	0.74	0.85	1.3
460	-17.5	-2.5	0.75	off	1.09	0	20.81	68	196.11	126	107.04	169.62	0.82	male	0.73	0.76	1.2
461	-17.7	-2.3	0.77	off	1.06	0	21.43	68	190.37	186.86	158.63	245	0.69	female	0.05	0.74	1.17
462	-17.2	-2.8	0.72	off	1	0	23.08	68	176.77	168.32	125.28	232.11	0.72	ambiguous	0.4	0.69	1.24
463	-17	-3	0.71	off	1.1	0	18.44	68	221.3	117.91	97.31	501.14	0.79	male	0.74	0.86	1.27
464	-16.6	-3.4	0.68	off	1.1	0	18.52	68	220.33	198.65	170.93	253.45	0.75	female	0.34	0.86	1.33
465	-15.6	-4.4	0.6	off	1.1	0	20.61	68	197.98	136.96	107.04	176.4	0.75	male	0.45	0.77	1.49
466	-14.8	-5.2	0.55	off	1	0	26.77	68	152.39	212.02	170.93	427.36	0.79	female	0.54	0.59	1.64
467	-16.6	-3.4	0.68	off	1.1	0	18.74	68	217.73	185.29	159.78	247.75	0.75	female	0.01	0.85	1.33
468	-16.4	-3.6	0.66	off	1.1	0	18.61	68	219.23	185.29	159.78	263.45	0.75	female	0.01	0.85	1.36
469	-16.5	-3.5	0.67	off	1.1	0	18.13	68	224.98	177.82	143.18	259.41	0.75	ambiguous	0.4	0.87	1.35
470	-16.2	-3.8	0.65	off	1.09	0	20.71	68	196.99	168.32	125.28	237.1	0.74	ambiguous	0.4	0.77	1.39
471	-16	-4	0.63	off	1.04	0	21.88	68	186.43	188.46	165.79	247.2	0.75	female	0.09	0.72	1.43
472	-17.2	-2.8	0.72	off	1.06	0	21.32	68	191.41	121.15	90.37	367.5	0.72	male	0.68	0.74	1.24
473	-14.7	-5.3	0.54	off	1.1	0	17.89	68	228.05	103.04	86.13	286.36	0.77	male	0.8	0.89	1.66
474	-17.3	-2.7	0.73	off	1.1	0	19.14	68	213.11	110.8	90	344.53	0.74	male	0.8	0.83	1.23
475	-15.2	-4.8	0.58	off	1.1	0	18.41	68	221.58	172.27	133.64	450	0.76	ambiguous	0.4	0.86	1.56
476	-16.8	-3.2	0.69	off	1	0	22.58	68	180.68	149.49	104.01	213.05	0.74	male	0.11	0.70	1.3
477	-15.3	-4.7	0.58	off	1.1	0	17.53	68	232.73	122.5	102.08	271.89	0.77	male	0.65	0.90	1.55
478	-16.4	-3.6	0.66	off	1.01	0	22.38	68	182.27	146.03	110.53	203.23	0.73	male	0.18	0.71	1.36
479	-18.3	-1.7	0.82	off	1.1	0	19.04	68	214.28	91.88	83.21	344.53	0.7	male	0.8	0.83	1.09
480	-16	-4	0.63	off	1.1	0	18.34	68	222.42	172.27	131.25	424.04	0.79	ambiguous	0.4	0.86	1.43
481	-17.7	-2.3	0.77	off	1.09	0	20.86	68	195.56	111.93	97.14	441	0.73	male	0.8	0.76	1.17
482	-17.3	-2.7	0.73	off	1.01	0	22.34	68	182.65	162.13	128.95	202.29	0.79	ambiguous	0.5	0.71	1.23
483	-16	-4	0.63	off	1.03	0	21.97	68	185.74	117.29	93.43	361.48	0.77	male	0.75	0.72	1.43
484	-18.6	-1.4	0.85	off	1.1	0	17.03	68	239.55	111.93	93.04	459.38	0.74	male	0.8	0.93	1.06
485	-14.2	-5.8	0.51	off	1.1	0	20.13	68	202.67	191.74	169.75	247.75	0.76	female	0.17	0.79	1.75
486	-16.6	-3.4	0.68	off	1	0	22.87	68	178.39	130.47	105.86	176.4	0.74	male	0.61	0.69	1.33
487	-15.8	-4.2	0.62	off	1.07	0	21.13	68	193.09	198.65	162.13	418.44	0.77	female	0.27	0.75	1.46
488	-15.9	-4.1	0.62	off	1.07	0	21.25	68	192.03	222.73	190.09	286.36	0.74	female	0.94	0.75	1.44
489	-15.9	-4.1	0.62	off	1.07	0	21.21	68	192.35	124.58	99.46	400.91	0.75	male	0.61	0.75	1.44
490	-15.4	-4.6	0.59	off	1.06	0	21.44	68	190.27	139.56	117.29	416.04	0.79	male	0.31	0.74	1.53
491	-17.3	-2.7	0.73	off	1.09	0	20.7	68	197.1	124.58	110.25	424.04	0.79	male	0.61	0.77	1.23
492	-15.6	-4.4	0.6	off	1.1	0	16.75	68	243.54	124.58	98.88	435.81	0.78	male	0.61	0.95	1.49
493	-15.7	-4.3	0.61	off	1.1	0	20.34	68	200.58	202.29	167.17	380.17	0.79	female	0.35	0.78	1.48
494	-15.6	-4.4	0.6	off	1.04	0	21.8	68	187.13	196.88	165.79	469.15	0.81	female	0.24	0.73	1.49
495	-15.9	-4.1	0.62	off	1.1	0	20.6	68	198.1	128.2	95.87	356.21	0.73	male	0.54	0.77	1.44
496	-18.3	-1.7	0.82	off	1.1	0	18.69	68	218.27	108.62	93.63	459.38	0.76	male	0.8	0.85	1.09
497	-17	-3	0.71	off	1.1	0	19.71	68	206.96	127.46	105	425.83	0.78	male	0.55	0.80	1.27
498	-17.4	-2.6	0.74	off	1.1	0	19.48	68	209.43	113.08	89.89	501.14	0.74	male	0.8	0.81	1.21
499	-18.1	-1.9	0.8	off	1.1	0	19.57	68	208.44	88.91	79.03	490	0.69	male	0.8	0.81	1.12
500	-17.2	-2.8	0.72	off	1.1	0	18.8	68	217.06	98	82.58	367.5	0.71	male	0.8	0.84	1.24
501	-15.8	-4.2	0.62	off	1.1	0	19.63	68	207.82	106.52	87.85	501.14	0.76	male	0.8	0.81	1.46
502	-19.2	-0.8	0.91	off	1.1	0	17.81	68	229.09	120.49	102.08	158.63	0.71	male	0.86	0.89	0.99
503	-13.8	-6.2	0.49	off	1.1	0	17.32	68	235.54	212.02	180	259.41	0.79	female	0.68	0.91	1.84
504	-17.3	-2.7	0.73	off	1.1	0	18.73	68	217.87	137.81	110.25	479.35	0.76	male	0.34	0.85	1.23
505	-15.5	-4.5	0.6	off	1.08	0	21.07	68	193.62	202.29	179.27	450	0.77	female	0.35	0.75	1.51
506	-16.4	-3.6	0.66	off	1.1	0	18.74	68	217.73	117.91	90	253.99	0.78	male	0.74	0.85	1.36
507	-15.3	-4.7	0.58	off	1.05	0	21.58	68	189.04	176.4	148.99	490	0.77	ambiguous	0.4	0.73	1.55
508	-15.6	-4.4	0.6	off	1.1	0	17.8	68	229.24	153.13	111.42	216.18	0.71	male	0.04	0.89	1.49
509	-15.7	-4.3	0.61	off	1.1	0	16.11	68	253.19	135.28	112.9	175	0.8	male	0.49	0.98	1.48
510	-17.7	-2.3	0.77	off	1	0	22.84	68	178.66	155.28	108.09	229.69	0.71	ambiguous	0.4	0.69	1.17
511	-17.5	-2.5	0.75	off	1.1	0	17.28	68	236.17	126	100.82	306.25	0.77	male	0.58	0.92	1.2
512	-17.1	-2.9	0.72	off	1.1	0	18.23	68	223.84	113.66	93.43	149.7	0.7	male	1	0.87	1.26
513	-15.1	-4.9	0.57	off	1.1	0	20.43	68	199.67	225	195.13	294	0.77	female	1	0.78	1.58
514	-16.3	-3.7	0.65	off	1.1	0	19.8	68	206.11	108.09	89.89	450	0.75	male	0.8	0.80	1.38
515	-15.1	-4.9	0.57	off	1.1	0	20.53	68	198.77	193.42	167.05	479.35	0.8	female	0.17	0.77	1.58
516	-14.8	-5.2	0.55	off	1.1	0	19.69	68	207.21	183.75	164.55	272.22	0.79	ambiguous	0.5	0.80	1.64
517	-14.8	-5.2	0.55	off	1	0	23.6	68	172.86	250.57	204.17	391.06	0.79	female	0.8	0.67	1.64
518	-18.2	-1.8	0.81	off	1.1	0	19.91	68	204.91	100.23	82.28	490	0.77	male	0.8	0.80	1.11
519	-15	-5	0.56	off	1.1	0	18.68	68	218.41	141.35	107.04	463.28	0.8	male	0.27	0.85	1.6
520	-16.4	-3.6	0.66	off	1.1	0	17.82	68	228.94	107.56	89.63	416.04	0.73	male	0.8	0.89	1.36
521	-16.9	-3.1	0.7	off	1.1	0	19.08	68	213.89	129.71	105.5	179.27	0.75	male	0.63	0.83	1.29
522	-16.1	-3.9	0.64	off	1.1	0	20.53	68	198.77	105	86.13	412.96	0.7	male	0.8	0.77	1.41
523	-17.8	-2.2	0.78	off	1.1	0	19.1	68	213.63	103.04	82.58	501.14	0.78	male	0.8	0.83	1.16
524	-15.5	-4.5	0.6	off	1.01	0	22.37	68	182.37	190.09	159.78	265.66	0.77	female	0.13	0.71	1.51
525	-15.2	-4.8	0.58	off	1.08	0	20.93	68	194.91	225	190.09	268.9	0.79	female	1	0.76	1.56
526	-18.2	-1.8	0.81	off	1.1	0	15.29	68	266.84	134.45	104.5	361.48	0.77	male	0.41	1.04	1.11
527	-16.6	-3.4	0.68	off	1.1	0	17.87	68	228.34	114.84	98.88	501.14	0.77	male	0.8	0.89	1.33
528	-16.8	-3.2	0.69	off	1.1	0	18.33	68	222.56	117.29	88.2	447.3	0.79	male	0.75	0.86	1.3
529	-15.1	-4.9	0.57	off	1.1	0	18.37	68	222.14	227.32	183.75	286.36	0.78	female	1	0.86	1.58
530	-16.6	-3.4	0.68	off	1	0	24.38	68	167.34	168.32	131.25	250.57	0.77	ambiguous	0.4	0.65	1.33
531	-16.8	-3.2	0.69	off	1.1	0	18.68	68	218.41	109.16	88.55	446.4	0.76	male	0.8	0.85	1.3
532	-15.6	-4.4	0.6	off	1.1	0	18.78	68	217.2	200.45	165.79	290.13	0.81	female	0.39	0.84	1.49
533	-20.5	0.5	1.06	off	1.1	0	19.41	68	210.18	95.04	85.47	450	0.69	male	0.8	0.82	0.85
534	-16.5	-3.5	0.67	off	1.1	0	17.62	68	231.5	179.27	150	253.45	0.78	ambiguous	0.5	0.90	1.35
535	-14.8	-5.2	0.55	off	1.06	0	21.37	68	190.89	185.29	163.21	416.84	0.77	female	0.01	0.74	1.64
536	-16	-4	0.63	off	1	0	24.76	68	164.75	190.09	167.05	242.31	0.75	female	0.13	0.64	1.43
537	-16.4	-3.6	0.66	off	1.1	0	17.69	68	230.59	206.07	177.82	256.4	0.76	female	0.53	0.90	1.36
538	-15.7	-4.3	0.61	off	1.1	0	20.22	68	201.73	109.16	88.55	479.35	0.72	male	0.8	0.78	1.48
539	-15	-5	0.56	off	1.08	0	21.06	68	193.73	232.11	198.65	275.63	0.71	female	1	0.75	1.6
540	-15.5	-4.5	0.6	off	1.1	0	19.26	68	211.83	130.47	97.57	441	0.76	male	0.49	0.82	1.51
541	-16.1	-3.9	0.64	off	1.1	0	16.02	68	254.65	165.79	131.25	416.04	0.76	ambiguous	0.4	0.99	1.41
542	-17.2	-2.8	0.72	off	1.1	0	19.48	68	209.43	133.64	115.45	271.23	0.77	male	0.43	0.81	1.24
